	xxx|yyy	player_name	tag	village_points	player_points	village_id	player_id	tribe_id	village_name
3983	540|435	veps	-=ЛC=-	363	6654	5026	848922227	27	Кат-Тар
3984	563|546	Eps627	ВиА Б	2313	8966	5027	1613786	68	City 17
3985	571|513	Syndicate	HuntrY	2871	28294	5029	848940572	34	6. Кортель
3986	531|429	KOKANEE	-=ЛC=-	5616	58782	5031	328372	27	006
3987	572|511	Щячло	HuntrЙ	2682	9801	5032	1494326	77	~}МЖВЯЧНИ{~
3988	572|516	andrei morjakov	HuntrЙ	3489	14750	5035	465134	77	Здесь жил *Zevs*
3989	566|482	ГебриэЛ	Живки	4281	32211	5041	15538	11	Здесь живёт МиXаЛыЧ
3990	424|520	Damosha	NW	3169	115613	5042	352756	59	Дворянин
3991	520|577	koro6ok312	ВиА Б	690	6431	5044	2097656	68	San Francisco
3992	537|570	HoneyTroll	ВиА Б	1200	24553	5045	848916182	68	Кофе на заправке
3993	576|518	Доктор Пай	HuntrY	236	145428	5052	1612607	34	Деревня варваров
3994	432|464	Echo	Шпана	1370	8768	5053	848941592	10	Бонусная деревня
3995	569|506	Captain Obvious	GoGo	1840	1840	5056	1337304	50	Restart?
3996	573|511	Щячло	HuntrЙ	1996	9801	5058	1494326	77	~}МЖВЯЧНИ{~
3997	573|504	BeautyDoll	GoGo	1752	1752	5063	576014	50	Здесь живёт BeautyDoll
3998	574|501	Сариил	GoGo	2038	2038	5065	1419425	50	Здесь живёт Сариил
3999	442|553	AdreNoliN	NW	5880	62365	5067	248543	59	Бонусная деревня
4000	573|501	OCMAH	GoGo	2028	2028	5068	996071	50	Constantinople
4001	475|446	antivirius	Торгаш	1809	1809	5069	2103245	15	Здесь живёт antivirius
4002	534|569	вол-чара	ВиА Б	2961	31095	5070	1150621	68	Цех 85
4003	562|462	ПараноYa	Торгаш	3804	3804	5071	1008438	15	Здесь живёт ПараноYa
4004	578|485	alisa20	Живки	2543	32292	5073	1387282	11	Акренаф Тачут-Срехен
4005	578|518	Grandroro	HuntrX	2548	55910	5076	848898099	26	#8 Niflheimr
4006	579|503	Чтпз	-=ЛC=-	323	59617	5078	2094105	27	Бонусная деревня
4007	563|463	marisamajestys	Торгаш	3285	3285	5079	848936121	15	Здесь живёт marisamajestys
4008	565|461	Anfisa	Торгаш	525	4821	5080	848940182	15	Жемчужинка
4009	559|540	Нубяра	HuntrЙ	217	38682	5083	848923718	77	Атакую дэффом!
4010	537|567	Dmaister	ВиА Б	3337	26849	5085	848944178	68	004. В поле - каждый колосок!
4011	575|478	sod73	Живки	1579	17742	5087	80912	11	деревня
4012	540|559	Sergo15996	ВиА Б	2882	2882	5088	848936110	68	Здесь живёт Sergo15996
4013	429|495	MiniMi	AVG	546	546	5089	848942671	104	Здесь живёт MiniMi
4014	549|561	Вячеслав70	ВиА Б	2174	2174	5090	848926940	68	СЛАВГОРОДОК
4015	578|512	Prokyror4ik	HuntrЙ	7811	8934	5092	2014238	77	Здесь живёт Prokyror4ik
4016	558|555	gagarin777	ВиА Б	1373	33577	5093	151326	68	Деревня варваров
4017	537|464	Nekkon	ИГра	197	197	5094	2105415	24	Здесь живёт Nekkon
4018	464|571	Audi Q4	NW	6838	64985	5095	1937430	59	006
4019	423|491	Maskito	Шпана	5736	83577	5098	848928944	10	007 Tree
4020	515|550	ARSAKOV	SkyNet	3138	3138	5099	1299314	149	Нижний Новгород
4021	466|572	SneeK	NW.	4835	68212	5100	1161650	70	07.MaJIenkoe 3veRywKo
4022	431|487	forest ghost	AVG	3477	4363	5101	848941963	104	Здесь живёт алкаш
4023	491|579	Replicators	NW.	1993	1993	5102	848917075	70	Дворянин
4024	566|469	Twinner	Торгаш	3689	3689	5103	385880	15	Торгаш
4025	536|555	777medved777	ВиА Б	1867	15977	5105	848943153	68	Здесь жил Fermer90
4026	453|562	Chapalah	NW.	219	7781	5106	2106116	70	Деревня варваров
4027	546|438	ДейвиДжонс	-=ЛС=-	1057	41448	5107	848898455	1	Кузница Уилла Тернера
4028	559|449	anilin1961	Торгаш	3307	6659	5108	1841224	15	Здесь 100
4029	507|578	Граф Хомякула	NW	1614	15348	5110	1608215	59	Бонусная деревня
4030	577|483	Hameleonchick46	Живки	273	61406	5112	1571304	11	Деревня варваров
4031	561|463	Ранит	Торгаш	1573	1573	5113	198688	15	Здесь живёт Ранит
4032	484|579	Ивашка72рус	NW.	288	32907	5116	848903266	70	Аван пост
4033	543|433	snakelt	Торгаш	1516	1516	5117	1902371	15	Ragnarök
4034	572|527	Zevs	HuntrX	1005	78417	5118	2036	26	Крепость AndrikO
4035	510|578	INACHE.	NW	3969	51486	5119	2009938	59	007. Дом глиняных печей
4036	423|503	супервлад	Рюрик	933	933	5120	27466	36	Здесь живёт супервлад
4037	492|577	8Taras8	NW	697	70673	5121	1245314	59	100.010 8Taras8
4038	471|443	Алексей13	Апачи	4048	11331	5122	1704838	40	Renault
4039	454|439	mizyka	Шпана	4557	73249	5124	1501160	10	Здесь живёт треска
4040	575|483	Гоpыныч	Живки	839	61525	5125	1768847	11	Конёк-Горбунёк
4041	541|539	Nostalgia	HuntrY	4568	61351	5127	1832678	34	Iddqd
4042	536|556	777medved777	ВиА Б	3084	15977	5130	848943153	68	Здесь жил dmkd
4043	474|572	4th official	NW	1198	42868	5131	1619446	59	Деревня варваров
4044	423|483	Agadzi	AVG	3815	4709	5132	848945102	104	Agadzi
4045	450|561	Megadjal	NW.	1870	41370	5133	2073682	70	203
4046	461|568	dzukas666	Интер	446	446	5137	1582929	152	Здесь живёт dzukas666
4047	452|563	INoXchOI	NW	2409	88681	5139	1183589	59	009
4048	500|533	КаК сАм	HuntrX	1741	65525	5140	249701	26	Бункер 9
4049	547|564	kamikaze mike	NW.	3093	91344	5142	50087	70	Деревня варваров
4050	501|543	zorgan6	HuntrX	1275	99556	5145	896145	26	Деревня варваров
4051	525|574	Русский Стиль	ВиА Б	4261	28427	5147	568365	68	Дом мечты
4052	535|572	Theoden	ВиА Б	7772	8983	5148	2093707	68	Эдорас
4053	537|556	Koldyn1	UKR	4542	4542	5149	2063407	3	нетрогать
4054	477|540	Губернатор	NW	5465	34780	5150	1818791	59	Жди меня и я вернусь!-1
4055	569|534	Лорд Evgen	HuntrY	229	74694	5153	1696628	34	Деревня варваров 3
4056	575|521	шмекер	HuntrX	1598	71257	5155	435618	26	-=13=-
4057	445|446	The Wizzar 100	LiM	1634	1634	5157	37739	82	Здесь живёт The Wizzar 100
4058	470|572	AGASFER	NW.	204	91910	5158	1514041	70	Деревня варваров
4059	491|422	Рыбак 007	Шпана	4033	63040	5161	1703942	10	остров
4060	469|571	Audi Q4	NW	1567	64985	5162	1937430	59	009
4061	422|513	777BAVARIA777	Шпана	6189	113604	5165	1873801	10	Бонусная кладовка
4062	482|578	Dovah	NW	3936	47449	5166	371454	59	6) Агент Дарка
4063	471|426	ZaaS	Шпана	4087	65261	5168	1445619	10	010
4064	547|561	антон CH	ВиА Б	532	24456	5169	1246456	68	КАМЕЛОТ 5
4065	535|557	Stalmon	ВиА Б	2589	2589	5173	848903732	68	Начало
4066	427|474	ishold	AVG	2986	2986	5175	848939157	104	Здесь живёт ishold
4067	500|577	Tjapik	NW.	2225	79941	5176	1146332	70	Деревня варваров
4068	421|499	Glyuk	AVG	3204	3204	5182	848937012	104	Glyuk
4069	533|561	viziri	Ку	1752	1752	5184	1680633	160	Здесь живёт viziri
4070	532|428	KOKANEE	-=ЛC=-	792	58782	5185	328372	27	012
4071	545|564	kamikaze mike	NW.	5917	91344	5186	50087	70	Бонусная деревня
4072	422|508	777BAVARIA777	Шпана	6643	113604	5188	1873801	10	Улица рабочая
4073	577|500	Galactic republic	-=ЛC=-	4312	81416	5191	2097618	27	*010* Mustafar
4074	561|457	Mikael.G	Торгаш	2106	2106	5192	295314	15	Деревня
4075	562|468	Agentdrakon	-=ЛС=-	506	30454	5193	848889764	1	Очень
4076	471|444	Алексей13	Апачи	1991	11331	5195	1704838	40	Здесь не живёт Andrii123
4077	574|475	Hameleonchick46	Живки	1396	61406	5203	1571304	11	Бонусная деревня
4078	433|542	Феерия	NW	4422	36305	5206	1697676	59	010-Окраина-
4079	469|574	AGASFER	NW.	5371	91910	5207	1514041	70	015
4080	573|472	biand	-=ЛС=-	6337	46351	5209	848938501	1	006
4081	520|534	Grandroro	HuntrX	925	55910	5212	848898099	26	Деревня варваров
4082	426|519	Damosha	NW	209	115613	5213	352756	59	Дворянин
4083	434|456	Jentosick	Шпана	4303	52123	5216	361170	10	Здесь живёт Смерть
4084	467|435	я Ваш друг	Шпана	2781	68365	5217	1287044	10	[003] Frank Costello Here
4085	451|562	Гилбертс	NW.	542	10876	5218	1696748	70	002
4086	578|511	Prokyror4ik	HuntrЙ	535	8934	5219	2014238	77	Бонусная деревня
4087	529|575	Alka	Солнце	1760	7235	5221	848877234	61	001
4088	553|443	севч	Торгаш	3382	3382	5223	1130845	15	Здесь живёт севч
4089	533|572	HoneyTroll	ВиА Б	377	24553	5224	848916182	68	Пончики с сахарной пудрой
4090	572|468	Лорд Nick1	Торгаш	2086	2086	5225	2007317	15	Лорд Nick 1
4091	508|577	Граф Хомякула	NW	1372	15348	5226	1608215	59	Деревня варваров
4092	468|471	sergchss2014	Шпана	4807	61699	5228	1714096	10	Baklan
4093	462|570	Audi Q4	NW	2954	64985	5229	1937430	59	008
4094	536|562	Ни-Кто	Ку	3467	3467	5232	848917126	160	Ни-Кто
4095	553|560	Ядошип	ВиА Б	4311	8657	5236	1351269	68	001
4096	518|577	koro6ok312	ВиА Б	1406	6431	5237	2097656	68	London
4097	421|486	миллионер.	Шпана	6593	65003	5238	1502391	10	Бонусная деревня
4098	574|471	Pavel777	ББ	1002	1002	5239	848924696	19	тут не кого нет
4099	555|556	Grandroro	HuntrX	170	55910	5240	848898099	26	Деревня Y
4100	539|563	35Кирилл35	ВиА Б	3621	3867	5241	1554210	68	Здесь живёт 35Кирилл35
4101	569|541	Лорд Evgen	HuntrY	770	74694	5242	1696628	34	Деревня варваров 1
4102	422|517	Y030781	NW.	875	6390	5244	9780	70	-2-
4103	532|564	kostyn13	UKR	1318	1318	5245	2043643	3	Жди и Я приду
4104	576|487	Гоpыныч	Живки	964	61525	5248	1768847	11	Бронетёмкин
4105	536|440	alexiscorner	UKR	870	870	5249	848913195	3	Здесь живёт alexiscorner
4106	570|537	... ПаРиС...	HuntrЙ	5804	47763	5250	1711507	77	...
4107	527|530	Lorden	HuntrY	5974	73355	5252	1624228	34	001.06 Огуречное поле
4108	535|567	GrafDani	ББ	1816	1816	5255	848885147	19	GrafDani
4109	539|429	veps	-=ЛC=-	598	6654	5261	848922227	27	Дремучая
4110	558|553	Reckless Wanderer	HuntrX	1404	214685	5264	1632070	26	Деревня варваров
4111	440|554	asm-a	Кетчуп	1717	1717	5269	548934	13	Здесь живёт asm-a
4112	445|443	chella	Шпана	1556	97358	5271	264161	10	Жулики
4113	552|561	Ядошип	ВиА Б	1252	8657	5274	1351269	68	002
4114	428|472	AndrikO	Апачи	2074	44371	5276	9429	40	Логово Абьюзера кв5
4115	556|445	КОМУ ВНИЗ	Торгаш	3688	3688	5277	909522	15	Здесь живёт КОМУ ВНИЗ
4116	421|507	RomanR	Апачи	6343	40622	5279	848940616	40	R03
4117	559|447	Мировое Господство	ПЛМ	560	560	5280	558575	147	Здесь живёт Мировое Господство
4118	452|561	Fdws	NW	5180	76694	5282	848919356	59	Бонусная деревня
4119	575|475	Hameleonchick46	Живки	139	61406	5284	1571304	11	Деревня варваров
4120	527|564	Роберт	Рюрик	406	406	5285	848925314	36	Роберт
4121	547|562	kamikaze mike	NW.	1912	91344	5287	50087	70	Деревня варваров
4122	568|478	Speshl	Живки	3992	3992	5288	848941279	11	Здесь живёт Speshl
4123	507|518	ЛМВ-Леон	HuntrЙ	3576	5986	5290	848942620	77	Поле Смерти или Добро Пожаловать
4124	522|425	Ханс Руди Гигер	-=ЛС=-	3709	96849	5296	2027254	1	B03
4125	509|580	Крестоносец	GoGo	363	363	5297	2047133	50	Здесь живёт Крестоносец
4126	455|435	АлэнПацан	Шпана	6066	6066	5298	1583058	10	Accidental nuke
4127	524|425	рыцарь ххх	-=ЛС=-	3018	105402	5299	1186706	1	ххх
4128	462|437	ДЕДУШКАВСЕЯРОССИ	Апачи	4122	4122	5300	1331880	40	Крысиный Эдем
4129	422|516	Y030781	NW.	5156	6390	5302	9780	70	-1-
4130	542|453	КЫСЬ	bl	1524	1524	5304	848910217	148	Здесь живёт КЫСЬ
4131	428|496	Danilus	UN	2304	2304	5306	848940083	42	Здесь живёт Danilus
4132	566|544	Северный народ	HuntrX	246	80062	5307	848899645	26	Деревня варваров
4133	561|550	sedmagic73	Рюрик	556	556	5311	1795362	36	Здесь живёт sedmagic73
4134	536|437	cah9	UKR	2767	2767	5312	848903948	3	Здесь живёт cah9
4135	528|576	Alka	Солнце	4456	7235	5313	848877234	61	000
4136	514|546	Мой господин	GoGo	2562	2562	5314	848921442	50	Мой Господин
4137	424|523	Damosha	NW	1171	115613	5315	352756	59	Дворянин
4138	429|468	SKUTERR	AVG	3278	3278	5319	2079360	104	KOKS-00
4139	535|558	777medved777	ВиА Б	1933	15977	5322	848943153	68	Здесь жил УжеЛучше
4140	467|572	Audi Q4	NW	1508	64985	5323	1937430	59	010
4141	579|491	Gonzarov	Живки	2353	22363	5326	1956228	11	_тфа_
4142	514|545	vladpolo	HuntrX	3128	74855	5330	848944172	26	009
4143	557|556	Ядошип	ВиА Б	748	8657	5331	1351269	68	004
4144	441|551	xxEXxx	NW.	1404	30688	5332	77741	70	05. Village
4145	468|553	Olegnn	NW.	2659	21578	5335	322879	70	xxx
4146	497|581	Tjapik	NW.	412	79941	5336	1146332	70	Деревня варваров
4147	514|504	Фросько	SС	2180	2180	5339	1976942	52	100. Здесь живёт Фросько
4148	494|578	Patauwarrior	NW.	4425	20150	5340	848900838	70	002
4149	560|447	anilin1961	Торгаш	377	6659	5342	1841224	15	Бонусная деревня
4150	422|499	romaxa7	UN	2135	2135	5343	1398588	42	Здесь живёт
4151	471|428	veter777	Шпана	7907	107226	5345	848907596	10	Здесь жили варвары 30%
4152	538|555	Вагрис	UKR	3735	3735	5346	1371553	3	Деревня
4153	509|419	maxika	SkyNet	3505	3753	5348	1269893	149	SkyNet
4154	560|449	biand	-=ЛС=-	3198	46351	5349	848938501	1	007
4155	547|435	Alexxx200886	-=ЛC=-	965	7568	5350	73660	27	Здесь живёт time up
4156	578|489	Гоpыныч	Живки	349	61525	5351	1768847	11	1,5 землекопа
4157	519|551	Mensch	HuntrX	974	94468	5352	1570216	26	Деревня варваров
4158	439|553	Marvable	NW.	245	79282	5353	1445494	70	[016] Ну, где ты, Варвара?
4159	439|463	Brodyga	ЯДРО	3995	3995	5354	1165221	25	Здесь живёт Brodyga
4160	579|482	T1ny	Живки	248	15603	5355	184482	11	005
4161	577|478	b0b16	Торгаш	1654	1654	5356	53504	15	pro100vila
4162	423|484	Agadzi	AVG	894	4709	5360	848945102	104	Agadzi 2
4163	566|465	GLEB	Торгаш	817	817	5361	848915384	15	100 GLEB
4164	538|430	veps	-=ЛC=-	341	6654	5362	848922227	27	хуторок
4165	439|464	Burlik	ЯДРО	3223	3223	5366	31491	25	Попытка#3)
4166	503|579	Tjapik	NW.	1717	79941	5367	1146332	70	Деревня варваров
4167	457|561	sloinikas	Интер	1537	1537	5368	1908743	152	Зде
4168	541|569	sjGray	ВиА Б	870	14087	5370	848903778	68	Бонусная деревня
4169	578|482	Hameleonchick46	Живки	140	61406	5372	1571304	11	Деревня варваров
4170	577|493	Gonzarov	Живки	320	22363	5374	1956228	11	Деревня варваров о
4171	458|434	begunn	ИГра	385	4909	5375	1338678	24	Бонусная деревня
4172	500|581	Tjapik	NW.	2277	79941	5377	1146332	70	Деревня варваров
4173	581|495	Gonzarov	Живки	2350	22363	5378	1956228	11	(1)
4174	454|433	veter777	Шпана	6418	107226	5380	848907596	10	Здесь жили варвары 30% тыл
4175	422|477	эдик222	ИГра	2421	2421	5383	1277136	24	Здесь живёт эдик222
4176	542|442	Recrent	-=ЛC=-	5841	7050	5385	848919358	27	Recrent
4177	571|488	железный кулак	GoGo	1070	1070	5386	1074435	50	Здесь живёт железный кулак
4178	488|580	SneeK	NW.	3756	68212	5388	1161650	70	09.MaJIenkoe 3veRywKo
4179	576|527	ReOк	Да Ну.	202	202	5389	1377648	144	Здесь живёт ReOк
4180	521|424	Ханс Руди Гигер	-=ЛС=-	5617	96849	5390	2027254	1	B02
4181	569|540	Лорд Evgen	HuntrY	674	74694	5392	1696628	34	Деревня варваров 2
4182	540|569	Сын Сумерек	ВиА Б	2122	2122	5394	848897679	68	Здесь живёт Сын Сумерек
4183	474|574	Квазимода	NW	636	112250	5395	848931337	59	В 003
4184	466|435	Кириэмон	ББ	2609	2609	5397	1151856	19	Здесь живёт Кириэмон
4185	425|481	MDMX	AVG	2903	2903	5399	848928595	104	Los Ninos De La Ira
4186	560|462	burayt	Торгаш	605	605	5403	1257361	15	Здесь
4187	566|545	Eps627	ВиА Б	1133	8966	5404	1613786	68	City 60
4188	449|439	Портной	ВП	1723	1723	5406	848945420	118	Дача
4189	509|581	Граф Хомякула	NW	195	15348	5409	1608215	59	Деревня варваров
4190	478|577	dificl	NW	5732	139323	5412	1507743	59	015
4191	558|457	Skatton	Торгаш	2070	2070	5413	1921272	15	Skatton
4192	556|457	Gycar	Торгаш	1719	1719	5415	1626553	15	100 Здесь
4193	503|419	дромас	SС	505	505	5416	848943110	52	)))))
4194	525|576	EHoTka	NW	5286	34769	5418	848922220	59	04 СредиВасСловноВРайскомСаду!
4195	503|514	Самаэль Лилит	HuntrX	4316	56427	5419	848926143	26	Здесь живёт Type-A
4196	473|576	Квазимода	NW	3866	112250	5425	848931337	59	В 001 Пекло
4197	577|482	Hameleonchick46	Живки	578	61406	5426	1571304	11	Деревня варваров
4198	434|546	Моя бабуля	NW	2299	71589	5427	1181923	59	008. Амдусциас
4199	472|424	Петроспек	ЯДРО	437	437	5432	365060	25	Здесь живёт Петроспек
4200	538|568	вол-чара	ВиА Б	1741	31095	5434	1150621	68	Смольный
4201	534|574	Deezex	ВиА Б	2905	19513	5439	848910490	68	Деревня варваров
